"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MT-CO1",0.0199153710891263,0.47228553637149,1,0.944,1
"CEBPG",0.0200799014846458,2.83596390991822,0.091,0.034,1
"TGOLN2",0.0207192822764145,1.59629349714993,0.091,0.081,1
"SELENBP1",0.0207726201959724,1.27436540226257,0.091,0.102,1
"RP11-701P16.5",0.0207960297728699,5.62604084054399,0.182,0.003,1
"RPS3",0.0209315993009944,-1.72584488781008,0.455,0.816,1
"COX5B",0.0210193710659346,-1.69024069120223,0.091,0.473,1
"BTG3",0.0211423706226235,3.60367302751553,0.273,0.028,1
"TMEM256",0.0211830467795994,1.64114773293419,0.091,0.079,1
"IFNGR2",0.0213744085860026,3.19977608584189,0.273,0.037,1
"PRR13",0.0215660676382635,-1.6027778499519,0,0.242,1
"RABL6",0.0215766120529142,1.88008646315052,0.091,0.067,1
"PKM",0.0216016422429299,0.452113908544177,0.182,0.274,1
"NNT",0.0217294470017083,4.75157172262784,0.091,0.009,1
"LINC00106",0.0220104056951627,7.62604084054399,0.091,0.001,1
"C19orf59",0.0220728235885062,6.21100334126514,0.182,0.003,1
"VSIG2",0.0222646972984076,-1.64074570015092,0,0.235,1
"CDKN1A",0.0223658636855721,2.07145198886635,0.273,0.115,1
"TCF3",0.0223814725116041,4.25680703087827,0.091,0.012,1
"SLPI",0.0226067975817372,-1.81482832706688,0,0.251,1
"VTI1B",0.022676906017908,3.32226009236688,0.273,0.034,1
"PIGA",0.0227222645729973,4.96307582782156,0.182,0.007,1
"PKP3",0.0228697887577538,1.67962188074883,0.091,0.076,1
"H3F3B",0.0229336108586811,1.02534541355823,0.909,0.603,1
"FLYWCH1",0.0230808011645653,4.21100334126514,0.091,0.013,1
"NAA60",0.0231425235720353,3.48308288670194,0.091,0.022,1
"REG1A",0.0234012618042614,-4.91239062240602,0,0.319,1
"GAB2",0.0236103643806557,5.88907524637778,0.091,0.004,1
"SLC16A3",0.0237243075409287,2.29214010399055,0.091,0.05,1
"ATP5MD",0.0237931420650638,-0.513510511854808,0,0.124,1
"STC1",0.0241686044512416,5.3781133271004,0.182,0.006,1
"ZNF90",0.0241898170714993,4.35302234613757,0.182,0.012,1
"PDIA3",0.0244503699253474,-1.6218866728996,0,0.255,1
"GREM1",0.0245541530868731,7.04107833982283,0.091,0.001,1
"CBX3",0.0246593575192283,1.55995165008621,0.182,0.117,1
"MARCO",0.024756876015593,6.04107833982283,0.182,0.003,1
"PLOD2",0.024944153140247,4.30411274565662,0.182,0.012,1
"CFAP73",0.0251741521519594,5.62604084054399,0.091,0.005,1
"EVA1A",0.0252968154640729,7.04107833982283,0.091,0.001,1
"MRPL28",0.0255393365341843,3.25100140919706,0.182,0.035,1
"COX7C",0.0255724690032959,-2.16104548400763,0.091,0.553,1
"SPATA20",0.0256298687649585,2.55279185851335,0.091,0.041,1
"DEGS1",0.0258082733439805,4.21100334126514,0.182,0.014,1
"TRAF1",0.0258668170603424,5.62604084054399,0.182,0.005,1
"CTSL",0.0259799676326379,4.01723159786846,0.273,0.023,1
"SUDS3",0.0262724107559321,2.21100334126514,0.091,0.053,1
"S100A14",0.0266218057812856,-2.05167880109702,0,0.256,1
"IL13RA2",0.0269396303937332,6.62604084054399,0.091,0.001,1
"NDUFB7",0.0271135152945377,-1.45610820080989,0,0.221,1
"ACTN4",0.0273455008837822,-1.18774035067305,0,0.181,1
"CORO2A",0.0273926952920209,3.1235405000148,0.091,0.028,1
"PRPF6",0.0274281665597719,1.92560112240289,0.091,0.064,1
"TESK1",0.0274282030116643,3.85345133664706,0.091,0.017,1
"ACADVL",0.0275492774755599,-1.1941381218712,0,0.179,1
"ENO1",0.0276510340515176,1.35717398940804,0.545,0.262,1
"MUS81",0.0279595698152381,3.56714715149042,0.091,0.02,1
"ARL6IP1",0.0280488276875711,-1.70038864657832,0,0.242,1
"STX11",0.0281288634402251,7.04107833982283,0.091,0.001,1
"NPDC1",0.028230006694812,0.578008144122184,0.091,0.163,1
"FKBP11",0.0282866308902766,1.6953035029811,0.091,0.076,1
"PHKB",0.0283063916295585,3.40364841920754,0.091,0.023,1
"GRAMD1A",0.0283475263613397,3.51751638376582,0.273,0.029,1
"AQP9",0.0284147369493818,6.04107833982283,0.182,0.004,1
"JPT1",0.0284955561158916,0.898120385980786,0.091,0.129,1
"TMEM107",0.0284993472340205,4.01133099642878,0.182,0.02,1
"PPBP",0.0286164153331003,7.04107833982283,0.091,0.001,1
"BACE2",0.0287006788487951,-1.15859400501354,0,0.18,1
"MIR4435-1HG",0.02873092518543,3.3781133271004,0.182,0.021,1
"ABHD6",0.0290116100086735,7.21100334126514,0.091,0.001,1
"SMDT1",0.0291147819645777,1.57619229109342,0.182,0.116,1
"TFEC",0.029531958815183,7.04107833982283,0.091,0.001,1
"HSPA1B",0.0297152438886466,0.915726374467778,0.182,0.242,1
"ECH1",0.0298189783474275,1.92560112240289,0.182,0.089,1
"TNFSF8",0.0298625502700689,7.04107833982283,0.091,0.001,1
"CXCR4",0.0299346234600391,3.6625667165691,0.182,0.029,1
"SLTM",0.0300235383477452,1.40364841920754,0.091,0.092,1
"CXXC1",0.0301372706147726,2.96307582782156,0.091,0.031,1
"ELF4",0.0301532724272633,5.04107833982283,0.091,0.007,1
"RPS20",0.0303711352961446,-2.52687773559264,0.091,0.537,1
"NQO1",0.0305624866836812,-1.96267379503828,0,0.282,1
"AURKAIP1",0.030673632252764,-1.45610820080989,0,0.23,1
"TPM4",0.0306791170284693,-1.07786273290068,0,0.172,1
"CD63",0.0307856269262526,0.679621880748829,0.545,0.487,1
"CD48",0.0308227262843554,4.96307582782156,0.182,0.007,1
"WDR46",0.0312373016281209,3.18863552823669,0.091,0.026,1
"TMEM38A",0.0316695058595764,4.51056362312405,0.091,0.01,1
"CCL2",0.0317626386830985,3.62604084054399,0.182,0.006,1
"TFF3",0.0319221109245841,-3.84410959473037,0,0.235,1
"ADAMTS4",0.0319477495618775,6.62604084054399,0.091,0.001,1
"MT-ND1",0.0322520876913002,-1.2080351128909,0.455,0.776,1
"LLGL2",0.0322889568118125,-1.00695435659897,0,0.147,1
"RACK1",0.0328711565796855,-0.593127679918176,0.091,0.245,1
"NUCKS1",0.0329826501145794,0.413341815411381,0.091,0.182,1
"GLIPR2",0.0330358377565653,5.75157172262784,0.182,0.005,1
"TPD52",0.0330937213567512,1.02117878238512,0.091,0.12,1
"DCP2",0.0331678001603305,4.68744138520813,0.182,0.009,1
"LUC7L3",0.0332718793302684,-0.973872001643142,0,0.15,1
"PRKD2",0.0333968186427705,2.98218465076926,0.091,0.03,1
"GPRC5A",0.0335821638631297,-1.43735424074452,0,0.2,1
"KLF5",0.0341036331135615,-0.324272035355662,0.091,0.268,1
"BCAT1",0.0341698108171434,5.88907524637778,0.182,0.004,1
"CTSK",0.0346003557109738,6.30411274565662,0.091,0.001,1
"RPL13A",0.0347586761180297,-0.543230618399772,1,0.836,1
"RSRP1",0.0347639877100147,-0.677739907633117,0,0.115,1
"SYNGR2",0.0350005115399469,-1.23814530411029,0,0.202,1
"TLR2",0.035223322366927,5.92560112240289,0.182,0.005,1
"LRP12",0.0353399009266114,6.62604084054399,0.091,0.001,1
"ITGB8",0.0356923578072235,4.30411274565662,0.182,0.012,1
"CENPX",0.0358990988728435,1.56714715149042,0.091,0.082,1
"DCAF10",0.0359993665281532,3.78473858656304,0.091,0.017,1
"RBM7",0.0363381402945716,3.96307582782156,0.182,0.015,1
"HDLBP",0.0363391346530076,-0.988669003571223,0,0.165,1
"IGSF6",0.0369678753475353,6.21100334126514,0.091,0.003,1
"ATP5F1B",0.0370276342248035,-0.298771663061795,0,0.107,1
"RPS28",0.0371919745962684,-0.322882557216003,1,0.824,1
"SSR4",0.0372715648448655,-1.03336049385537,0.091,0.421,1
"ZFAND6",0.0373053180142162,2.68352633520475,0.273,0.054,1
"APOBR",0.0373914447718353,6.62604084054399,0.091,0.001,1
"MT-ND4L",0.0375454586751857,-0.743919950765178,0.273,0.494,1
"HEATR5A",0.0375570023367568,6.21100334126514,0.091,0.003,1
"MLX",0.0380571085124662,3.05618523221304,0.182,0.04,1
"TOP1",0.0382134347071379,1.4762937210393,0.182,0.123,1
"RPS21",0.0382262798935714,-1.32815546984289,0.364,0.697,1
"FAM83E",0.038256124914543,2.80161240512744,0.091,0.035,1
"ZNF697",0.0384189417408569,6.62604084054399,0.091,0.001,1
"MLPH",0.0386898551122651,-0.962673795038278,0,0.149,1
"MAPRE2",0.0390609512667359,4.08172032432017,0.182,0.015,1
"LETM2",0.0395072575587066,6.04107833982283,0.091,0.003,1
"SRSF7",0.0396966764092954,-1.13218237418274,0,0.179,1
"UBE2S",0.0397483893960433,2.59261783900654,0.182,0.054,1
"EIF2S3",0.039842232487281,3.01133099642878,0.273,0.042,1
"TMED7",0.0398834191584971,3.71915024493547,0.182,0.02,1
"ATP5MG",0.0400386199097699,0.98579590432164,0.182,0.172,1
"CLEC4E",0.0400680461094395,6.04107833982283,0.182,0.004,1
"EPS8",0.0405105364658293,1.6641088813775,0.091,0.076,1
"PLIN2",0.0407806669352397,3.47223550446495,0.273,0.035,1
"CDKAL1",0.0408590073354883,5.75157172262784,0.091,0.004,1
"C9orf16",0.0412887084505189,-1.0950583481632,0,0.178,1
"HDHD3",0.0413918367255517,1.08688202943595,0.091,0.113,1
"S100A16",0.0416332946963901,-1.80650105984427,0,0.237,1
"PSAP",0.0419610080444012,-1.16186171884745,0,0.179,1
"ATF2",0.0425370653417178,4.45611583910167,0.182,0.011,1
"RDH13",0.042816813696125,3.04107833982283,0.091,0.029,1
"ANXA11",0.0430028974109535,-1.18453079419716,0,0.184,1
"GSTK1",0.0432829226155549,-1.05343925896146,0,0.176,1
"AKAP9",0.0433181931257851,0.691367088421929,0.091,0.146,1
