"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"BBS1",0.723550389590185,2.30860056324037,0,0.006,1
"GMPPB",0.723599205831115,2.17109703949043,0.034,0.014,1
"MLLT3",0.723615997069533,1.93008893998664,0.034,0.016,1
"POLR1A",0.723628325101742,2.30860056324037,0,0.006,1
"CCBL2",0.723837901281115,2.75605954021159,0,0.005,1
"MOSPD2",0.723937360328585,2.5150514407078,0,0.006,1
"TAB1",0.724061406063089,2.5150514407078,0,0.006,1
"ZNF407",0.724152573719005,2.40813623679128,0,0.006,1
"CDC45",0.724326444089095,2.5150514407078,0,0.005,1
"FBXL20",0.724335019049208,2.40813623679128,0,0.006,1
"ARFGEF3",0.724377040136666,1.63052865812773,0.034,0.017,1
"TLK2",0.724381716477581,2.5150514407078,0,0.006,1
"PEX11G",0.724438027348036,2.40813623679128,0,0.006,1
"QKI",0.724615943126632,2.40813623679128,0,0.006,1
"TGFB1",0.724663889515843,2.5150514407078,0,0.006,1
"CPLANE1",0.72469998926278,2.5150514407078,0,0.006,1
"NUP85",0.724733024726549,1.93008893998664,0.034,0.016,1
"COPG2",0.724788923752998,2.40813623679128,0,0.005,1
"TUBGCP5",0.724993158310112,2.5150514407078,0,0.006,1
"RAD54L2",0.725319709419265,2.21549115884889,0,0.006,1
"NDOR1",0.72538872425045,2.21549115884889,0,0.006,1
"C9orf114",0.72542034131084,2.75605954021159,0,0.005,1
"SKIV2L2",0.725442422130226,2.5150514407078,0,0.005,1
"ZCCHC2",0.725473640964942,2.5150514407078,0,0.006,1
"COQ3",0.725490111358388,2.5150514407078,0,0.005,1
"FCHSD2",0.725556582439713,2.40813623679128,0,0.006,1
"SYNE1",0.72557480480637,2.40813623679128,0,0.006,1
"MELK",0.725625459840018,2.63052865812773,0,0.005,1
"DERA",0.725646918090077,2.21549115884889,0.034,0.014,1
"RBMX2",0.7256981698758,2.04556615740658,0.034,0.015,1
"HECTD4",0.725834889045492,1.66090230717125,0.034,0.018,1
"HIST1H2BJ",0.72586215132999,1.82317373607013,0.034,0.017,1
"EDC4",0.726033432480626,1.89356306396153,0.034,0.015,1
"SEC16B",0.726069556078837,2.5150514407078,0,0.006,1
"KIAA1958",0.726123986458188,2.40813623679128,0,0.006,1
"TRIM39",0.726189624017078,2.21549115884889,0,0.006,1
"DCLRE1C",0.7264177714366,1.93008893998664,0.034,0.016,1
"TSR3",0.726566903237201,2.04556615740658,0.034,0.015,1
"NAT10",0.726710399174406,2.30860056324037,0,0.006,1
"PINX1",0.72672254631402,2.63052865812773,0,0.005,1
"CACTIN",0.726759082757375,2.5150514407078,0,0.006,1
"TMEM19",0.726873075562495,2.63052865812773,0,0.005,1
"TAP2",0.726880153799784,2.40813623679128,0,0.006,1
"ZNF117",0.72689174360381,2.40813623679128,0,0.006,1
"PTPN3",0.726932731065554,2.08620814190392,0.034,0.014,1
"FAM46C",0.727012829863913,2.75605954021159,0,0.005,1
"XRCC4",0.727187780314495,2.12802831759855,0.034,0.014,1
"UTP14C",0.727236742761932,2.5150514407078,0,0.005,1
"SLC25A20",0.727354588892774,2.63052865812773,0,0.005,1
"NRIP3",0.727387714290798,2.30860056324037,0,0.006,1
"FAM208B",0.727425678475987,1.89356306396153,0.034,0.016,1
"ERN1",0.727653329688619,1.26129484846201,0.069,0.04,1
"AL451042.2",0.727747773097242,2.40813623679128,0,0.006,1
"IFNAR2",0.727772773929621,2.63052865812773,0,0.005,1
"RRAGC",0.727807525818446,2.63052865812773,0,0.005,1
"ADRBK1",0.727860773554053,2.63052865812773,0,0.005,1
"CPQ",0.727862779627922,2.63052865812773,0,0.005,1
"AMDHD2",0.727978286593235,2.40813623679128,0,0.006,1
"GIMAP2",0.728040388145656,2.63052865812773,0,0.005,1
"TGFBR1",0.728071631117285,2.63052865812773,0,0.005,1
"TIFA",0.728088642590921,2.5150514407078,0,0.006,1
"PXMP4",0.728110731212495,2.5150514407078,0,0.005,1
"KIAA1430",0.7282122907052,2.63052865812773,0,0.005,1
"SLC35E2A",0.728231797161848,2.40813623679128,0,0.006,1
"PARL",0.72823878104444,2.30860056324037,0.034,0.013,1
"DHX32",0.728293553247963,2.00603779321994,0.034,0.015,1
"KCTD1",0.728340168449891,2.5150514407078,0,0.005,1
"CHM",0.728480295100622,2.5150514407078,0,0.005,1
"ACER3",0.72852681176372,2.17109703949043,0.034,0.014,1
"ATG9A",0.728878965971109,2.5150514407078,0,0.006,1
"RP1-241P17.4",0.729087834189532,2.63052865812773,0,0.005,1
"AGAP1",0.729148307490794,2.63052865812773,0,0.005,1
"CDCA8",0.729213858642037,2.5150514407078,0,0.005,1
"C21orf91",0.729293877810349,2.40813623679128,0,0.005,1
"DPYSL2",0.729355909222167,2.63052865812773,0,0.005,1
"HIST1H1A",0.729395436386577,2.40813623679128,0,0.006,1
"EEPD1",0.729435952619243,2.12802831759855,0.034,0.015,1
"THAP1",0.729449286022956,2.63052865812773,0,0.005,1
"SLC27A5",0.729494282042593,2.5150514407078,0,0.005,1
"APOBEC1",0.729501778695721,2.5150514407078,0,0.005,1
"TET2",0.729548010550716,1.82317373607013,0.034,0.017,1
"NAA38",0.729561131979905,0.977086419523809,0.103,0.068,1
"UBA3",0.729638185082275,2.26129484846201,0.034,0.014,1
"SERPINA5",0.729644291723196,2.75605954021159,0,0.005,1
"KDM1B",0.729760135551499,2.63052865812773,0,0.005,1
"PLTP",0.729898192762729,2.00603779321994,0.034,0.015,1
"EMC1",0.730094214392396,2.5150514407078,0,0.005,1
"CFL2",0.7301887683683,2.40813623679128,0,0.005,1
"SP100",0.73020781126329,0.778085846541591,0.069,0.051,1
"SUOX",0.730239211725225,2.63052865812773,0,0.005,1
"HDHD1",0.7303039280291,2.63052865812773,0,0.005,1
"FGFR1OP",0.730412442400486,2.17109703949043,0.034,0.014,1
"JMJD4",0.730485799407092,2.5150514407078,0,0.005,1
"IFT80",0.730515395742655,2.5150514407078,0,0.005,1
