"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RPL23",4.30064108066405e-05,-2.2680963374246,0.098,0.435,0.552976430151784
"RAB31",4.37941458824858e-05,-2.79018356391167,0,0.162,0.563105127757002
"FCGR2A",4.53512967382213e-05,-2.96302016077388,0,0.171,0.58312697346005
"MARCKS",4.59464312789168e-05,-3.60501360653142,0,0.229,0.590779213384312
"RPS27",4.77934972149095e-05,-1.62727609618803,0.78,0.923,0.614528787189306
"IDH2",4.90023764928103e-05,2.47660297678324,0.317,0.058,0.630072556944555
"LITAF",5.01608910149963e-05,-1.88226796290238,0.073,0.311,0.644968736670823
"PPP1CA",5.15624219564869e-05,1.58907770604165,0.488,0.16,0.662989621516508
"TYMS",5.26163596658295e-05,3.02434301354819,0.244,0.03,0.676541152583236
"CSTB",5.26996479429821e-05,-3.46209448439763,0.024,0.322,0.677612073250864
"GRN",5.39145379937051e-05,-2.1033414491713,0.049,0.272,0.69323312952306
"RILPL2",5.4986840473159e-05,-2.80323971673711,0,0.161,0.707020794803878
"RPL13",5.55904656316739e-05,-1.12992561700082,0.829,0.904,0.714782207092064
"RPL31",5.70145710734477e-05,-1.90474332817452,0.244,0.578,0.733093354862391
"PTGS2",5.71770360016284e-05,-3.88840709999979,0,0.21,0.735182328908937
"C5AR1",5.89063974788859e-05,-2.58625267842275,0,0.14,0.757418458783514
"SMC2",5.90641475872034e-05,3.99117614961299,0.171,0.012,0.759446809676262
"RAN",6.05786759779276e-05,1.32669330924831,0.561,0.21,0.778920615724193
"ACTB",6.07522615043199e-05,-1.17301248228017,1,0.963,0.781152578422545
"RPLP2",6.08332993260441e-05,-1.282020005657,0.683,0.846,0.782194562734275
"VCAN",6.16605764784539e-05,-3.39252814286106,0,0.188,0.792831692359961
"ARPC2",6.21334365151145e-05,0.770932194855123,0.805,0.427,0.798911726711343
"PNRC1",6.40824642137205e-05,-1.51435188361376,0.146,0.386,0.823972324860018
"CALM1",6.65299062611294e-05,1.22962491716851,0.683,0.298,0.855441534705602
"RPL22",7.05041552651409e-05,-1.11734830716518,0.268,0.525,0.906542428399182
"RPS26",7.15156396669282e-05,0.667188532547337,0.805,0.429,0.919548094837363
"PYCARD",7.18188733038832e-05,-2.72306936805313,0,0.153,0.923447072941331
"NKG7",7.46967123881366e-05,2.35176586486946,0.293,0.051,0.96045032788666
"VAPA",7.9104013179504e-05,-3.15348209321889,0,0.205,1
"RPL12",8.21124231000415e-05,-1.15275364329637,0.561,0.762,1
"RPS14",8.33501257748406e-05,-1.18873294040194,0.707,0.84,1
"RPS18",8.61559390342752e-05,-1.51417738164307,0.756,0.86,1
"HIST1H3G",8.80313864622826e-05,5.99117614961299,0.073,0.001,1
"AURKB",8.87448935639806e-05,3.7985310716706,0.146,0.011,1
"HIST1H2AI",9.21825339976907e-05,4.99117614961299,0.122,0.004,1
"AURKA",9.31463674832377e-05,4.76878372827655,0.122,0.005,1
"SOCS3",9.40562723351631e-05,-2.70231080788633,0,0.15,1
"CENPM",9.40681834234999e-05,3.20690484066843,0.195,0.022,1
"RARRES3",9.41229268392473e-05,2.52169086631177,0.293,0.052,1
"HLA-DMB",9.49725313357451e-05,-2.67415976757218,0,0.15,1
"CD5",9.75493730165907e-05,4.99117614961299,0.122,0.004,1
"C1orf162",0.000101887809387435,-2.54020531090332,0,0.133,1
"RPL36A",0.000102406680462662,-2.41396531352335,0.073,0.38,1
"SEPT1",0.000102630014024414,3.22564140325002,0.22,0.025,1
"ITM2B",0.000107307390497299,-1.84802763848395,0.122,0.383,1
"HLA-DQA1",0.000108398828929691,-2.02748769465204,0.122,0.375,1
"OLR1",0.000109039619834612,-3.20358070480925,0,0.169,1
"MXD1",0.000110227218040488,-2.6670353331388,0,0.146,1
"APLP2",0.000113002287940444,-2.76371135255047,0,0.154,1
"CBX3",0.000116458187509459,1.83197755476374,0.341,0.097,1
"TGFBI",0.000122287387061971,-2.60128088765509,0,0.138,1
"CEBPB",0.000127727612497179,-2.69181843406869,0.024,0.237,1
"RPL37A",0.000130406228984505,-1.17088673405635,0.439,0.717,1
"MZT2B",0.000130814840276719,2.04866164427375,0.366,0.091,1
"PMVK",0.000134759808678628,3.16110115105531,0.195,0.024,1
"B2M",0.000135806041413327,-1.05341849723774,0.976,0.96,1
"LAT",0.000142683548053762,3.46761419355598,0.171,0.017,1
"RPLP1",0.000143732105159804,-0.941137042875431,0.976,0.956,1
