"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ATP5F1A",9.73387103988968e-09,-0.660680416356858,0.046,0.071,0.000161037162483935
"RPL27A",1.03698427143347e-08,-0.336058288066461,0.665,0.785,0.000171558677865954
"SPOCK2",1.08995793511878e-08,2.09922516057324,0.068,0.017,0.00018032264078605
"FBP2",1.22993093533879e-08,-3.11849193932599,0.004,0.042,0.000203479773942449
"RNF5",1.25981724592558e-08,-1.33673163099946,0.028,0.077,0.000208424165165928
"IRF7",1.28653953908859e-08,1.68481614966891,0.069,0.023,0.000212845101346817
"EIF3F",1.36112433495394e-08,-0.698857178700599,0.126,0.21,0.000225184409974781
"PERP",1.37951929475741e-08,0.613701667180244,0.246,0.182,0.000228227672124665
"COX16",1.40051664748221e-08,-0.886684091245685,0.093,0.165,0.000231701474159457
"RNASE4",1.47067768614675e-08,-1.59695481874647,0.015,0.046,0.000243308916396118
"RPS23",1.53646900135418e-08,-0.305080882206478,0.715,0.812,0.000254193431584036
"PDK4",1.64332038147531e-08,-0.865150929696043,0.046,0.085,0.000271870923911275
"LY6D",1.66749271398459e-08,2.80622632284259,0.008,0.003,0.00027586999460161
"RPL5",1.72176391216729e-08,-0.361126390560917,0.527,0.659,0.000284848621628957
"ATP5IF1",2.15391020347966e-08,-0.259682773540245,0.127,0.148,0.000356342904063676
"HLA-DRA",2.27411147004037e-08,-0.573730923572199,0.24,0.367,0.00037622900160348
"COL16A1",2.39863269608027e-08,2.59428068894125,0.036,0.007,0.000396829793239519
"TNFRSF1B",2.42416205792126e-08,2.14934863999907,0.06,0.013,0.000401053370862493
"RPL7A",2.58899612980756e-08,-0.304709518583505,0.668,0.78,0.000428323519715362
"TM9SF3",2.76233695409624e-08,-0.783804974620399,0.115,0.196,0.000457001025685681
"PDE3B",2.87221403530499e-08,3.50924458508545,0.039,0.003,0.000475179090000858
"RPLP1",2.95324418472872e-08,-0.252118578209162,0.875,0.917,0.00048858471792152
"CHIA",2.98762557911362e-08,-3.63597997572853,0.002,0.023,0.000494272775808557
"RPL19",3.02234878281122e-08,-0.300150924357454,0.771,0.843,0.000500017382628289
"LINC02381",3.07181000580111e-08,-1.77204152530456,0.01,0.036,0.000508200247359736
"HADH",3.23243138091332e-08,-1.2254071432425,0.035,0.084,0.0005347734476583
"ANKRD36C",3.23990026092885e-08,0.981602810008275,0.112,0.071,0.000536009099168068
"COX7C",3.32346505857346e-08,-0.380948092838684,0.51,0.627,0.000549834059290393
"LAMA5",3.69350407388737e-08,3.71981157102511,0.033,0.003,0.000611053313983926
"FAM3B",3.8006829867674e-08,-0.80459209744836,0.1,0.179,0.000628784993330798
"LINC00261",4.04110305122741e-08,-1.70791118788485,0.016,0.055,0.000668560088795063
"LAPTM5",4.06573081116525e-08,1.76193704669779,0.085,0.025,0.000672634505399179
"AREG",4.07810124127064e-08,1.38514180724617,0.13,0.06,0.000674681069355815
"COLCA1",4.13555825577755e-08,-1.65656430788462,0.015,0.056,0.000684186757835837
"MGST1",4.46673616388802e-08,-0.803387762171906,0.113,0.201,0.000738976830953634
"HLA-C",4.48824823152796e-08,0.265407912009944,0.537,0.507,0.000742535787423985
"ARHGEF1",5.19428632110061e-08,1.4619388703071,0.102,0.04,0.000859342728962885
"ATP5O",5.88679800272523e-08,-0.792688676147323,0.138,0.241,0.000973911861570861
"HSPH1",6.41216105960494e-08,1.15133719309253,0.105,0.052,0.00106082792570104
"EPCAM",6.85447217894557e-08,0.388394428252642,0.307,0.269,0.00113400387728475
"IGBP1",6.89228485718411e-08,-1.20500093258067,0.034,0.078,0.00114025960677254
"IL1RN",7.15072872113985e-08,1.74982414009155,0.033,0.018,0.00118301655962538
"HPN",7.5797633831214e-08,-2.01489804920072,0.008,0.034,0.0012539960541036
"EIF4B",7.95025571481582e-08,-0.580817122061793,0.117,0.18,0.00131529030545913
