"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"UTS2",0.000591519312203533,3.65753845388365,0.003,0,1
"FBXL6",0.000603112771673847,-2.10799629247933,0.002,0.009,1
"AP4S1",0.000612101747356235,-3.14981646817395,0,0.004,1
"ID3",0.000622316804913714,-0.326497952636052,0.144,0.185,1
"LAPTM5",0.000627304899591442,0.74059419361121,0.055,0.036,1
"RXRB",0.00063478065873872,-1.47491184214,0.005,0.016,1
"POLR1C",0.000637021383653905,-1.9274240468375,0.002,0.009,1
"CD27-AS1",0.000650352938502268,1.46489337594126,0.015,0.005,1
"DPYSL2",0.000650415735855441,3.65753845388365,0.003,0,1
"BRF2",0.000660462391416575,-3.14981646817395,0,0.004,1
"TMEM107",0.000662291689118727,-0.298561686600644,0.231,0.265,1
"CLDN3",0.00068414345578464,1.93055694829007,0.013,0.003,1
"AC104820.2",0.000688343952942475,-3.14981646817395,0,0.004,1
"ATE1",0.00070455180903304,1.32891570642228,0.018,0.007,1
"BRSK1",0.000712198640902995,0.863989331351078,0.039,0.022,1
"PXMP2",0.000713712914507138,-2.20044254124392,0.001,0.008,1
"LDHA",0.000730152004448355,0.333855611112145,0.199,0.16,1
"AC009403.1",0.0007312586410282,3.82746345532596,0.004,0,1
"AP000769.1",0.000736103871269319,-1.52688611725378,0.004,0.014,1
"HNRNPH1",0.00075945200827686,-0.341035253325053,0.172,0.199,1
"IMPA2",0.000822295737487552,-2.9274240468375,0,0.003,1
"R3HCC1L",0.000829071701815123,-2.80189316475365,0,0.006,1
"AKR1C2",0.000835197998542848,-3.04290126425744,0,0.003,1
"PPP2CB",0.000835748105669317,-2.24935214172487,0.001,0.008,1
"AC079767.4",0.000847873216018484,3.65753845388365,0.003,0,1
"MSMB",0.000852479740810131,-0.765672976840892,0.026,0.038,1
"PLEKHM2",0.000858913411952227,-3.04290126425744,0,0.003,1
"CCL3L3",0.000884653591688875,3.65753845388365,0.003,0,1
"GLUL",0.000895156242691344,-0.811014554722194,0.018,0.033,1
"C12orf10",0.000896507579925248,-0.441997219667263,0.03,0.042,1
"ASXL1",0.000906508261868251,0.76545379305054,0.048,0.028,1
"H6PD",0.000918603523164455,-3.14981646817395,0,0.003,1
"ZG16B",0.000923727614514773,-0.831208731578202,0.013,0.024,1
"AKR1C3",0.000926113588116226,-1.51238654755866,0.005,0.015,1
"AKR1B10",0.00092808899967308,-1.17896281383347,0.009,0.019,1
"ATP6V1E2",0.000945232793361502,-3.14981646817395,0,0.003,1
"CPOX",0.000946581362740235,-3.04290126425744,0,0.003,1
"ADIRF",0.00094954498669416,-0.728352699735675,0.032,0.049,1
"FAM161A",0.000963011618206918,-3.04290126425744,0,0.003,1
"SRSF7",0.000964116809973029,-0.3097693830489,0.258,0.286,1
"IGHV3-66",0.000970101969919714,4.28202931879145,0.005,0.001,1
"AC103591.3",0.000971015999615029,-1.13601066864892,0.005,0.012,1
"GXYLT1",0.000972697862866596,1.74500129513399,0.007,0.002,1
"RP11-499E18.1",0.000976092632451827,-3.04290126425744,0,0.003,1
"ANXA10",0.000981613617565162,-0.499187049803802,0.025,0.038,1
"LLGL2",0.000992354239179035,-0.626254512116939,0.03,0.047,1
"FAM3B",0.0010167861706743,-1.5648539674528,0.004,0.011,1
"ATP5PB",0.00102256297624679,1.26160977755251,0.033,0.014,1
"TYROBP",0.00103283503358278,1.74868634194185,0.015,0.005,1
"ERLEC1",0.00103367846057728,0.288561786191858,0.285,0.242,1
"ADH5",0.00104865370775007,-0.76806828710538,0.022,0.038,1
"TEX10",0.00107058676430049,-3.04290126425744,0,0.003,1
"RNF123",0.00107779442149409,-3.14981646817395,0,0.003,1
"LINC00675",0.00108711667827366,-3.04290126425744,0,0.003,1
"SHCBP1",0.0010903354994881,3.46489337594126,0.003,0,1
"RP5-887A10.1",0.00109377698442623,0.475540620140764,0.04,0.035,1
"MYRF",0.00109944294167155,-2.9274240468375,0,0.003,1
"PDPR",0.00110764391906101,3.46489337594126,0.003,0,1
"ELOB",0.00112007120513523,0.865646649213852,0.085,0.047,1
"LRRC59",0.00112513479478527,0.422363852510849,0.133,0.098,1
"SNORD3B-1",0.00112783710912237,-0.913210187617804,0.014,0.028,1
"BCL2A1",0.00112872598006412,1.4351460325472,0.022,0.009,1
"ZUP1",0.00116528416988052,3.65753845388365,0.003,0,1
"IGHV3-11",0.00117839111121013,0.480660691799573,0.007,0.002,1
"ERO1B",0.00121342569053934,1.43012795778058,0.017,0.005,1
"TMEM186",0.00121527251442658,-1.88678206234016,0.002,0.01,1
"SULT1A1",0.00122563298803438,-2.20044254124392,0.001,0.008,1
"CNBP",0.00123750875647845,0.259749435526984,0.241,0.21,1
"B3GALTL",0.00124491367464958,-2.9274240468375,0,0.003,1
"RHOA",0.00124588276550819,0.331132253877138,0.24,0.195,1
"HMOX2",0.00126502978401412,-0.554765149829213,0.036,0.053,1
"RAB37",0.00127205544965384,-2.40135523516992,0.001,0.007,1
"IGHA1",0.00127252187927042,0.568155858469947,0.1,0.062,1
"TXNRD2",0.00129691106755896,-1.11184861797493,0.009,0.021,1
"ATP5F1D",0.00131229082767908,0.798198860820769,0.076,0.042,1
"TRIR",0.00132862669931398,0.990113792970522,0.059,0.03,1
"SUV420H2",0.00135644928271894,-2.73477896889511,0,0.006,1
"RP11-489E7.4",0.00138125675883881,-0.778560660923022,0.006,0.013,1
"STX2",0.00138679416722744,-2.80189316475365,0,0.003,1
"PCSK1N",0.0013891940681169,-2.14981646817395,0.003,0.011,1
"NRDC",0.00139307429063751,1.30465743066738,0.033,0.014,1
"LRRIQ3",0.00139524032533201,1.8799308752201,0.003,0,1
"IGLV4-60",0.0014257803481386,4.65753845388365,0.003,0,1
"CCDC86",0.00143173053382219,-2.9274240468375,0,0.003,1
"BMPR2",0.00143647491318149,-2.73477896889511,0,0.006,1
"RNF26",0.00144135184883958,-2.34246154611635,0.001,0.007,1
"SERPINB9",0.00144648735413072,0.727927781775049,0.073,0.049,1
"TMEM68",0.00145068435362451,-1.36994228253846,0.005,0.015,1
"AGPAT3",0.00145118427019772,-2.9274240468375,0,0.003,1
"MESD",0.00145560202436943,1.21007947691243,0.029,0.012,1
"P4HB",0.00148003327054304,0.257411563169013,0.334,0.284,1
"SKP2",0.00148341526342153,-2.34246154611635,0.001,0.007,1
"LDHD",0.00148876371615976,-2.40135523516992,0.001,0.007,1
"SLC2A5",0.00149322196432217,2.02677226354937,0.012,0.003,1
"ATP5MPL",0.00149612247089926,1.05663440929347,0.051,0.025,1
"CALD1",0.00150913024444564,1.46489337594126,0.009,0.003,1
"SULF2",0.00152303945294215,1.25898907739338,0.018,0.008,1
"SPARC",0.00154279729737254,1.60862885340271,0.013,0.004,1
"ST6GALNAC4",0.00156580573428044,0.436850338759453,0.107,0.077,1
"FEM1C",0.00157291985638792,-1.17253654467404,0.008,0.017,1
"RHOB",0.0015754482686742,0.495672037491544,0.13,0.098,1
"PRKD2",0.00159605486451171,-0.459275211099098,0.035,0.05,1
"HMGCR",0.00160419947871079,-1.00542655883878,0.001,0.005,1
"RALY",0.00160734945682938,0.406163638821597,0.15,0.113,1
"IGHM",0.00161063738252467,1.28239368172832,0.032,0.013,1
"SPINK2",0.00163827671908669,-0.355517698941795,0.125,0.154,1
"IGHJ3",0.00167662885118214,2.71643214293722,0.009,0.001,1
"DYNC1LI2",0.00167788543414658,-0.813091371358509,0.014,0.026,1
