"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SLC25A37",5.01667565179251e-05,1.25685352910945,0.138,0.066,0.645044155307481
"DEK",5.16236599545922e-05,-0.722944541831255,0.123,0.185,0.663777019696146
"PLIN2",5.32103418746101e-05,1.00527823865072,0.177,0.103,0.684178575823736
"LGALS3",5.66710968890162e-05,0.337255035703646,0.205,0.138,0.728676963798971
"TXN",5.82874628656047e-05,0.986455734862167,0.28,0.189,0.749460197525946
"MMP9",6.00688919829142e-05,1.75070541156512,0.063,0.016,0.772365813116311
"MORF4L1",6.08523321585128e-05,0.403990867382681,0.203,0.136,0.782439286894158
"PCNX",6.37475808604225e-05,3.17824369441308,0.017,0,0.819666394703312
"RPS27A",6.39663309847832e-05,-0.330116548962472,0.801,0.858,0.822479083802343
"IL1RAP",6.6511771080888e-05,2.7567799259748,0.037,0.004,0.855208352558058
"TMBIM4.1",6.75651356512523e-05,1.22554940919144,0.107,0.047,0.868752514203803
"CCL22",6.92715463243749e-05,4.3672775188031,0.02,0,0.890693542638812
"RPL11",6.96120048093394e-05,-0.270387582246457,0.761,0.842,0.895071157838485
"HLA-DPA1",7.00644042491095e-05,-0.546532490745212,0.477,0.556,0.90088810983505
"F3",7.12480094844107e-05,3.57878162399681,0.019,0,0.916106905950552
"CD79B",7.18202517173319e-05,-1.76517277722055,0.022,0.068,0.923464796581454
"C1orf122",7.28411784101777e-05,1.90942693598528,0.059,0.014,0.936591871998065
"CD47",7.93697115841765e-05,1.57252263352513,0.079,0.027,1
"IL3RA",8.09065976273452e-05,2.62185034588869,0.036,0.004,1
"DLGAP4",8.17594539770646e-05,3.28927500680182,0.019,0,1
"MUCL1",8.21567300652184e-05,4.51166742813827,0.017,0,1
"RPS15A",8.27527357539671e-05,-0.269240528995522,0.787,0.864,1
"CETN2",8.36481777722211e-05,1.11935000535951,0.017,0.004,1
"DHRS7",8.66670818868568e-05,1.21245940975099,0.047,0.016,1
"DOCK4",9.54707636935314e-05,2.92670492741712,0.03,0.002,1
"ARHGDIB",9.70408113417928e-05,-0.503940614020744,0.331,0.415,1
"TNFAIP8",0.000101157355654318,1.05285459357261,0.141,0.074,1
"DERL3",0.000102028502136546,-2.60311601911158,0.007,0.035,1
"KIAA1033",0.000102823540561618,3.11935000535951,0.017,0,1
"MAP1LC3B",0.000103557999532367,0.516240157928096,0.116,0.074,1
"SMOX",0.000105659163487054,3.23482722277945,0.019,0,1
"PFKP",0.000106422132059727,3.28927500680182,0.019,0,1
"AGPAT6",0.000107977668773609,3.11935000535951,0.016,0,1
"EAF2",0.000110496853270856,-2.4042119506975,0.008,0.043,1
"YWHAZ",0.000110744458067101,0.628905103422646,0.274,0.189,1
"TPT1",0.000111251484559547,0.347191706228042,0.801,0.756,1
"CD300E",0.000112048855258301,1.19335058680329,0.086,0.035,1
"TCL1A",0.000118449238900827,-1.60311601911158,0.024,0.07,1
"IFI30",0.000119474474492989,0.644811494332006,0.133,0.082,1
"GK",0.000119576255467995,0.906720552962962,0.158,0.084,1
"KLF10",0.000124202758305145,1.08458458719884,0.087,0.037,1
"SLC39A8",0.00012592301056882,2.27135309880456,0.049,0.01,1
"RRAGC",0.000137589783342049,3.28927500680182,0.019,0,1
"IL6",0.000141368958908906,3.01551419437497,0.035,0.004,1
"C10orf32",0.000144025344169949,3.28927500680182,0.019,0,1
"CLN8",0.000144876028421276,2.0198143318086,0.041,0.008,1
"TPD52",0.000145804969715759,-1.65825757330404,0.019,0.06,1
"HN1",0.000146117942465782,-0.888555192725834,0.063,0.094,1
"CD9",0.000148779514580021,1.12893605418871,0.084,0.033,1
"ACTA2",0.000149193050470508,3.62185034588869,0.019,0,1
"DPH3",0.000150819023069158,2.14319674731388,0.044,0.008,1
